id,status,dom,res,debt,goal,inv,lump
SP3-10006,ok,goals+,0,0,3758,21760,171194
SP3-10007,ok,reserve,8590,0,5056,0,0
SP3-10008,ok,reserve,1775,1774,0,0,35062
SP3-10009,deficit,none,0,0,0,0,657975
SP3-10010,ok,goals+,0,0,15537,147964,7460866
SP3-02433,invalid,none,0,0,0,0,0
SP3-10012,ok,goals+,0,0,26993,0,179433
SP3-10013,ok,debt,5149,12016,0,0,0
SP3-10014,ok,debt,0,9480,0,0,188154
SP3-10015,invalid,none,0,0,0,0,0
SP3-10016,ok,debt,0,3089,0,0,304223
SP3-10017,ok,goals+,0,0,158049,0,10076007
SP3-10018,ok,goals+,0,0,26993,0,179433
SP3-10019,ok,reserve,95093,0,59854,0,0
SP3-10020,deficit,none,0,0,0,0,57306
SP3-10021,invalid,none,0,0,0,0,0
SP3-10022,ok,goals+,6351,0,4754,7576,0
SP3-10023,ok,debt,6187,14696,0,0,88264
SP3-10024,ok,goals+,0,0,2872,49477,241188
SP3-10025,ok,debt,23477,23477,0,0,0
SP3-10026,ok,debt,0,10405,0,0,294281
SP3-10027,deficit,none,0,0,0,0,0
SP3-10028,deficit,none,0,0,0,0,7564493
SP3-10029,ok,debt,0,15349,0,0,2185
SP3-10030,deficit,none,0,0,0,0,0
SP3-10031,deficit,none,0,0,0,0,0
SP3-10032,ok,reserve,12339,0,0,0,0
SP3-10033,ok,reserve,26541,0,17693,0,0
SP3-10034,ok,goals+,0,0,5746,69955,1160853
SP3-10035,ok,reserve,9961,0,6640,0,0
SP3-10036,deficit,none,0,0,0,0,0
SP3-10037,deficit,none,0,0,0,0,484048
SP3-10038,ok,goals+,0,0,13510,221,152180
SP3-10039,deficit,none,0,0,0,0,0
SP3-10040,ok,goals+,0,0,38170,8725,985524
SP3-10041,invalid,none,0,0,0,0,0
SP3-10042,ok,goals+,0,0,47259,30186,2577633
SP3-10043,ok,goals+,0,0,11419,265108,1428723
SP3-10044,deficit,none,0,0,0,0,0
SP3-10045,deficit,none,0,0,0,0,0
SP3-10046,ok,goals+,0,0,5952,0,21678
SP3-10047,ok,debt,0,17007,0,0,175943
SP3-10048,ok,debt,0,1906,0,0,68824
SP3-10049,ok,debt,0,9179,0,0,57752
SP3-10050,ok,goals+,0,0,0,258938,7395322
SP3-10051,deficit,none,0,0,0,0,348937
SP3-10052,ok,debt,0,48650,0,0,316735
SP3-10053,ok,goals+,0,0,0,28192,645716
SP3-10054,ok,reserve,51821,0,5730,0,0
SP3-10055,ok,reserve,7527,7526,0,0,0
SP3-10056,deficit,none,0,0,0,0,345518
SP3-10057,deficit,none,0,0,0,0,532322
SP3-10058,ok,goals+,0,0,1572,66647,996412
SP3-10059,ok,goals+,0,0,4274,0,6933
SP3-10060,deficit,none,0,0,0,0,79878
SP3-10061,ok,debt,0,28449,0,0,49906
SP3-10062,deficit,none,0,0,0,0,0
SP3-10063,ok,debt,0,7320,0,0,220063
SP3-10064,ok,reserve,40826,0,7625,0,0
SP3-10065,ok,reserve,6383,6382,0,0,0
SP3-10066,ok,debt,8897,8897,0,0,0
SP3-10067,invalid,none,0,0,0,0,0
SP3-10068,deficit,none,0,0,0,0,0
SP3-10069,ok,debt,0,27352,0,0,50306
SP3-10070,ok,reserve,37737,0,2273,0,0
SP3-10071,ok,reserve,8756,0,1821,0,0
SP3-10072,invalid,none,0,0,0,0,0
SP3-10073,deficit,none,0,0,0,0,0
SP3-10074,deficit,none,0,0,0,0,156443
SP3-10075,deficit,none,0,0,0,0,0
SP3-10076,deficit,none,0,0,0,0,0
SP3-10077,deficit,none,0,0,0,0,47879
SP3-10078,ok,reserve,25795,25794,0,0,0
SP3-10079,ok,debt,0,14961,0,0,130328
SP3-10080,ok,debt,0,14364,0,0,151593
SP3-10081,ok,goals+,0,0,1331,5233,150681
SP3-10082,ok,reserve,7117,0,4744,0,0
SP3-10083,deficit,none,0,0,0,0,1731949
SP3-10084,deficit,none,0,0,0,0,357908
SP3-10085,deficit,none,0,0,0,0,214062
SP3-10086,deficit,none,0,0,0,0,1107670
SP3-10087,deficit,none,0,0,0,0,6779948
SP3-10088,invalid,none,0,0,0,0,0
SP3-10089,ok,reserve,7432,7431,0,0,28140
SP3-10090,ok,reserve,43515,0,0,0,0
SP3-10091,ok,debt,0,738,0,0,16077
SP3-10092,ok,reserve,22929,0,15286,0,0
SP3-10093,ok,goals+,0,0,66823,6595,4164574
SP3-10094,ok,goals+,0,0,10741,25779,331549
SP3-10095,deficit,none,0,0,0,0,28040
SP3-10096,ok,reserve,11217,0,7477,0,0
SP3-10097,ok,debt,1210,2826,0,0,0
SP3-10098,deficit,none,0,0,0,0,105822
SP3-10099,ok,debt,0,703,0,0,6252
SP3-10100,deficit,none,0,0,0,0,164808
SP3-10101,ok,debt,11454,26726,0,0,0
SP3-10102,ok,goals+,0,0,0,129161,4624544
SP3-10103,ok,reserve,23565,0,15709,0,0
SP3-10104,deficit,none,0,0,0,0,0
SP3-10105,ok,debt,0,9177,0,0,57091
SP3-10106,deficit,none,0,0,0,0,0
SP3-10107,ok,goals+,0,0,384,22406,416566
SP3-10108,ok,reserve,1780,0,1186,0,0
SP3-10109,ok,debt,8897,8897,0,0,0
SP3-10110,ok,reserve,57745,0,1505,0,0
SP3-10111,ok,reserve,41564,0,27709,0,0
SP3-10112,ok,goals+,0,0,0,13585,272798
SP3-10113,ok,goals+,0,0,3653,7451,91916
SP3-10114,deficit,none,0,0,0,0,0
SP3-10115,deficit,none,0,0,0,0,0
SP3-10116,ok,debt,110472,110472,0,0,0
SP3-10117,deficit,none,0,0,0,0,1922432
SP3-10118,ok,reserve,15960,0,10640,0,0
SP3-10119,deficit,none,0,0,0,0,0
SP3-10120,ok,goals+,0,0,0,50771,561510
SP3-10121,deficit,none,0,0,0,0,470100
SP3-10122,ok,debt,0,46487,0,0,1971709
SP3-10123,deficit,none,0,0,0,0,1228912
SP3-10124,deficit,none,0,0,0,0,0
SP3-10125,deficit,none,0,0,0,0,983292
SP3-10126,invalid,none,0,0,0,0,0
SP3-10127,invalid,none,0,0,0,0,0
SP3-10128,ok,reserve,23877,0,15917,0,0
SP3-10129,ok,reserve,25053,0,16702,0,0
SP3-10130,deficit,none,0,0,0,0,0
SP3-10131,invalid,none,0,0,0,0,0
SP3-10132,deficit,none,0,0,0,0,367896
SP3-10133,deficit,none,0,0,0,0,12905511
SP3-10134,deficit,none,0,0,0,0,0
SP3-10135,invalid,none,0,0,0,0,0
SP3-10136,deficit,none,0,0,0,0,7592
SP3-10137,invalid,none,0,0,0,0,0
SP3-10138,ok,goals+,0,0,1931,812,594809
SP3-10139,ok,reserve,9918,0,3267,0,0
SP3-10140,ok,reserve,8162,8161,0,0,0
SP3-10141,ok,reserve,54536,0,5515,0,0
SP3-10142,invalid,none,0,0,0,0,0
SP3-10143,deficit,none,0,0,0,0,6019
SP3-10144,ok,debt,0,1700,0,0,4200
SP3-10145,invalid,none,0,0,0,0,0
SP3-10146,ok,debt,16908,39453,0,0,0
SP3-10147,ok,reserve,3444,0,2295,0,0
SP3-10148,deficit,none,0,0,0,0,673669
SP3-10149,ok,goals+,0,0,49943,0,20524758
SP3-10150,deficit,none,0,0,0,0,0
SP3-10151,ok,debt,81616,81616,0,0,0
SP3-10152,deficit,none,0,0,0,0,58694
SP3-10153,ok,reserve,2273,0,1506,0,0
SP3-10154,deficit,none,0,0,0,0,0
SP3-10155,ok,goals+,0,0,24128,10275,678303
SP3-10156,deficit,none,0,0,0,0,1786692
SP3-10157,ok,debt,4001,9337,0,0,0
SP3-10158,ok,debt,0,14961,0,0,63952
SP3-10159,ok,debt,0,1999,0,0,23034
SP3-10160,deficit,none,0,0,0,0,93910
SP3-10161,ok,debt,1884,4397,0,0,0
SP3-10162,deficit,none,0,0,0,0,6034086
SP3-10163,deficit,none,0,0,0,0,13400
SP3-10164,ok,none,0,0,0,0,81174
SP3-10165,deficit,none,0,0,0,0,13307
SP3-10166,ok,goals+,0,69731,26275,76077,746394
SP3-10167,ok,debt,0,7691,0,0,107031
SP3-10168,ok,debt,0,10897,0,0,135632
SP3-10169,ok,reserve,13938,0,9291,0,0
SP3-10170,deficit,none,0,0,0,0,0
SP3-10171,ok,debt,3228,7533,0,0,0
SP3-10172,ok,reserve,95710,0,65453,0,0
SP3-10173,ok,debt,7351,53946,0,0,0
SP3-10174,ok,goals+,0,0,14243,11046,0
SP3-10175,deficit,none,0,0,0,0,226
SP3-10176,ok,reserve,8111,0,2612,0,0
SP3-10177,deficit,none,0,0,0,0,5101171
SP3-10178,invalid,none,0,0,0,0,0
SP3-10179,deficit,none,0,0,0,0,341087
SP3-10180,ok,debt,0,3078,0,0,35592
SP3-10181,deficit,none,0,0,0,0,9010810
SP3-10182,deficit,none,0,0,0,0,17597
SP3-10183,ok,debt,0,54692,0,0,3039714
SP3-10184,invalid,none,0,0,0,0,0
SP3-10185,deficit,none,0,0,0,0,0
SP3-10186,ok,debt,0,8018,0,0,8602
SP3-10187,deficit,none,0,0,0,0,10826
SP3-10188,ok,debt,0,24247,0,0,282461
SP3-10189,deficit,none,0,0,0,0,11739943
SP3-10190,ok,debt,190,190,0,0,436147
SP3-10191,deficit,none,0,0,0,0,4984775
SP3-10192,ok,goals+,13045,0,21732,0,0
SP3-10193,ok,debt,0,2470,0,0,89220
SP3-10194,ok,goals+,0,0,10320,0,510086
SP3-10195,ok,reserve,15693,0,10462,0,0
SP3-10196,deficit,none,0,0,0,0,0
SP3-10197,ok,debt,42430424,42430424,0,0,153249899
SP3-10198,deficit,none,0,0,0,0,0
SP3-10199,deficit,none,0,0,0,0,0
SP3-10200,deficit,none,0,0,0,0,387352
SP3-10201,ok,reserve,88349,0,23141,0,0
SP3-10202,ok,debt,6545,6545,0,0,0
SP3-10203,deficit,none,0,0,0,0,1630
SP3-10204,ok,debt,3151,3151,0,0,0
SP3-10205,ok,reserve,23992,0,15995,0,0
SP3-10206,deficit,none,0,0,0,0,0
SP3-10207,ok,goals+,0,0,70492,0,1013849
SP3-10208,deficit,none,0,0,0,0,30801
SP3-10209,ok,goals+,0,0,10939,0,510086
SP3-10210,deficit,none,0,0,0,0,0
SP3-10211,ok,goals+,0,0,326508,51888,1130420
SP3-10212,ok,debt,0,68560,0,0,268214
SP3-10213,ok,reserve,56146,0,32860,0,0
SP3-10214,deficit,none,0,0,0,0,51369
SP3-10215,deficit,none,0,0,0,0,204471
SP3-10216,deficit,none,0,0,0,0,0
SP3-10217,ok,reserve,20670,0,0,0,0
SP3-10218,deficit,none,0,0,0,0,0
SP3-10219,ok,goals+,0,0,0,10514,394732
SP3-10220,deficit,none,0,0,0,0,16280
SP3-10221,deficit,none,0,0,0,0,0
SP3-10222,ok,debt,1437,1437,0,0,75008
SP3-10223,ok,debt,0,17253,0,0,109010
SP3-10224,invalid,none,0,0,0,0,0
SP3-10225,ok,none,0,0,0,0,0
SP3-10226,deficit,none,0,0,0,0,0
SP3-10227,ok,goals+,0,0,269414,0,13131570
SP3-10228,ok,goals+,6814,0,948,6365,41906
SP3-10229,invalid,none,0,0,0,0,0
SP3-10230,deficit,none,0,0,0,0,0
SP3-10231,ok,reserve,19725,0,13150,0,0
SP3-10232,ok,reserve,8099,0,5399,0,0
SP3-10233,ok,debt,0,133049,0,0,3243046
SP3-10234,deficit,none,0,0,0,0,1037849
SP3-10235,ok,debt,4981,4981,0,0,0
SP3-10236,deficit,none,0,0,0,0,0
SP3-07805,invalid,none,0,0,0,0,0
SP3-10238,deficit,none,0,0,0,0,0
SP3-10239,ok,reserve,91227,0,0,0,0
SP3-10240,ok,reserve,11496,0,0,0,0
SP3-10241,ok,goals+,0,0,0,15336,120417
SP3-10242,invalid,none,0,0,0,0,0
SP3-10243,deficit,none,0,0,0,0,22311
SP3-10244,ok,reserve,4612,0,3075,0,0
SP3-10245,invalid,none,0,0,0,0,0
SP3-10246,deficit,none,0,0,0,0,186958
SP3-10247,deficit,none,0,0,0,0,462705
SP3-10248,ok,reserve,27034,0,18022,0,0
SP3-10249,ok,goals+,0,0,22327,12072,90135
SP3-10250,invalid,none,0,0,0,0,0
SP3-10251,deficit,none,0,0,0,0,0
SP3-10252,ok,goals+,0,0,7899,0,517937
SP3-10253,deficit,none,0,0,0,0,0
SP3-10254,ok,reserve,25074,0,0,0,0
SP3-10255,deficit,none,0,0,0,0,0
SP3-10256,ok,debt,0,37668,0,0,83460
SP3-10257,deficit,none,0,0,0,0,0
SP3-10258,deficit,none,0,0,0,0,3365502
SP3-10259,deficit,none,0,0,0,0,0
SP3-10260,ok,reserve,8256,0,5504,0,0
SP3-10261,ok,reserve,1918,0,1278,0,38789
SP3-10262,ok,debt,0,11469,0,0,127010
SP3-10263,ok,goals+,0,0,4018,0,5524573
SP3-10264,ok,goals+,0,0,3651,18948,103003
SP3-10265,deficit,none,0,0,0,0,21362186
SP3-10266,deficit,none,0,0,0,0,0
SP3-10267,ok,debt,0,20041,0,0,165069
SP3-10268,deficit,none,0,0,0,0,52159
SP3-10269,ok,reserve,10406,10405,0,0,0
SP3-10270,ok,reserve,975,0,650,0,0
SP3-10271,ok,debt,1084,3480,0,0,8484
SP3-10272,ok,reserve,6717,0,4478,0,0
SP3-10273,ok,reserve,19268,0,12844,0,241495
SP3-10274,ok,debt,0,3407,0,0,13152
SP3-10275,ok,debt,1937,4520,0,0,0
SP3-10276,invalid,none,0,0,0,0,0
SP3-10277,ok,reserve,39423,0,12386,0,0
SP3-10278,ok,debt,0,34327,0,0,164511
SP3-10279,deficit,none,0,0,0,0,0
SP3-10280,ok,debt,0,15961,0,0,745519
SP3-10281,ok,reserve,929,0,619,0,149169
SP3-10282,deficit,none,0,0,0,0,1667085
SP3-10283,ok,debt,1843,4302,0,0,0
SP3-10284,ok,debt,0,2097,0,0,210278
SP3-10285,ok,debt,3008,7019,0,0,0
SP3-10286,deficit,none,0,0,0,0,0
SP3-10287,deficit,none,0,0,0,0,2391751
SP3-10288,ok,debt,0,5154,0,0,44330
SP3-10289,ok,debt,3676,8580,0,0,0
SP3-10290,ok,reserve,18238,0,0,0,0
SP3-10291,deficit,none,0,0,0,0,18233855
SP3-10292,deficit,none,0,0,0,0,0
SP3-10293,ok,goals+,0,0,43611,354794,14132311
SP3-10294,deficit,none,0,0,0,0,0
SP3-10295,ok,goals+,0,0,2416,0,0
SP3-10296,ok,reserve,20004,0,7631,0,0
SP3-10297,deficit,none,0,0,0,0,363463
SP3-10298,ok,debt,4886,61543,0,0,662193
SP3-10299,ok,debt,1084,3480,0,0,8484
SP3-10300,ok,goals+,0,0,34654,0,4581247
SP3-10301,deficit,none,0,0,0,0,324244
SP3-10302,deficit,none,0,0,0,0,224885
SP3-10303,deficit,none,0,0,0,0,0
SP3-10304,ok,goals+,0,0,90501,638011,6945797
SP3-10305,ok,debt,0,4563,0,0,30063
SP3-10306,ok,none,0,0,0,0,0
SP3-10307,deficit,none,0,0,0,0,0
SP3-10308,ok,goals+,0,0,19176,202173,3787730
SP3-10309,ok,goals+,0,0,0,8083,359151
SP3-10310,deficit,none,0,0,0,0,190
SP3-10311,deficit,none,0,0,0,0,0
SP3-10312,ok,goals+,0,0,0,9314,0
SP3-10313,deficit,none,0,0,0,0,1840473
SP3-10314,deficit,none,0,0,0,0,0
SP3-10315,invalid,none,0,0,0,0,0
SP3-10316,ok,goals+,0,0,0,247657,14233446
SP3-10317,deficit,none,0,0,0,0,39917
SP3-10318,ok,debt,0,8250,0,0,3891
SP3-10319,ok,reserve,7734,0,5156,0,0
SP3-10320,ok,debt,0,12682,0,0,27273
SP3-10321,ok,goals+,0,0,410433,263364,5228869
SP3-10322,ok,reserve,9939,0,6625,0,0
SP3-10323,ok,debt,0,2920,0,0,111787
SP3-10324,ok,debt,21169,49396,0,0,0
SP3-10325,ok,goals+,0,0,3431,13090,891572
SP3-10326,ok,reserve,13618,0,9078,0,0
SP3-10327,ok,reserve,37223,0,0,0,0
SP3-10328,ok,goals+,0,0,2179,0,293220
SP3-10329,ok,debt,0,7785,0,0,35866
SP3-10330,ok,reserve,3106,0,2070,0,0
SP3-10331,ok,debt,0,543,0,0,24968
SP3-10332,ok,reserve,18401,0,12267,0,0
SP3-10333,ok,debt,5157,12036,0,0,0
SP3-10334,ok,reserve,1006,1005,0,0,0
SP3-10335,ok,reserve,1006,1005,0,0,0
SP3-10336,deficit,none,0,0,0,0,0
SP3-10337,ok,debt,0,1859,0,0,268802
SP3-10338,ok,reserve,11441,11440,0,0,0
SP3-10339,deficit,none,0,0,0,0,0
SP3-10340,deficit,none,0,0,0,0,108689
SP3-10341,ok,goals+,0,0,0,62703,4274034
SP3-10342,deficit,none,0,0,0,0,12596492
SP3-10343,ok,reserve,14375,0,2803,0,0
SP3-10344,deficit,none,0,0,0,0,426763
SP3-10345,deficit,none,0,0,0,0,421368
SP3-10346,deficit,none,0,0,0,0,83082
SP3-10347,deficit,none,0,0,0,0,17601
SP3-10348,deficit,none,0,0,0,0,0
SP3-10349,ok,debt,0,11930,0,0,5640
SP3-10350,deficit,none,0,0,0,0,0
SP3-10351,deficit,none,0,0,0,0,0
SP3-10352,invalid,none,0,0,0,0,0
SP3-10353,deficit,none,0,0,0,0,163545
SP3-10354,ok,debt,0,17565,0,0,30590
SP3-10355,deficit,none,0,0,0,0,197885
SP3-10356,ok,debt,0,39715,0,0,5492
SP3-10357,ok,debt,1076,2511,0,0,0
SP3-10358,ok,debt,0,3022,0,0,192966
SP3-10359,ok,debt,1051,1051,0,0,0
SP3-10360,deficit,none,0,0,0,0,96084
SP3-10361,ok,reserve,12370,0,3115,0,98748
SP3-10362,ok,goals+,0,0,7621,0,158509
SP3-10363,invalid,none,0,0,0,0,0
SP3-10364,ok,goals+,0,0,922,7965,141834
SP3-10365,deficit,none,0,0,0,0,305624
SP3-10366,ok,reserve,9997,0,6664,0,0
SP3-10367,ok,debt,0,29459,0,0,362801
SP3-10368,deficit,none,0,0,0,0,0
SP3-10369,deficit,none,0,0,0,0,16783427
SP3-10370,ok,debt,0,21575,0,0,308311
SP3-10371,invalid,none,0,0,0,0,0
SP3-10372,ok,reserve,38053,0,4921,0,29850
SP3-10373,ok,debt,488,1140,0,0,0
SP3-10374,deficit,none,0,0,0,0,0
SP3-10375,ok,reserve,2621,2620,0,0,0
SP3-10376,ok,reserve,88107120,0,13692299,0,979996861
SP3-10377,invalid,none,0,0,0,0,0
SP3-10378,deficit,none,0,0,0,0,419143
SP3-10379,ok,reserve,19815,0,1957,0,0
SP3-10380,ok,reserve,2639,0,1759,0,0
SP3-10381,ok,debt,2520,5880,0,0,0
SP3-10382,deficit,none,0,0,0,0,0
SP3-10383,ok,goals+,0,0,37589,0,854469
SP3-10384,deficit,none,0,0,0,0,167075
SP3-10385,ok,reserve,7593,7592,0,0,0
SP3-10386,deficit,none,0,0,0,0,0
SP3-10387,deficit,none,0,0,0,0,1187264
SP3-10388,ok,debt,0,15461,0,0,9247
SP3-10389,ok,debt,0,3338,0,0,928660
SP3-10390,ok,debt,11353,26490,0,0,0
SP3-10391,ok,reserve,9541,0,6360,0,0
SP3-10392,deficit,none,0,0,0,0,0
SP3-10393,deficit,none,0,0,0,0,120590
SP3-10394,deficit,none,0,0,0,0,0
SP3-10395,deficit,none,0,0,0,0,0
SP3-10396,deficit,none,0,0,0,0,1649169
SP3-10397,deficit,none,0,0,0,0,162089
SP3-10398,ok,reserve,3048,0,2032,0,0
SP3-10399,ok,goals+,0,0,25319,0,197376
SP3-10400,deficit,none,0,0,0,0,53543
SP3-10401,deficit,none,0,0,0,0,4091
SP3-10402,ok,reserve,10912,0,717,0,0
SP3-10403,ok,reserve,19256,0,12837,0,0
SP3-10404,ok,reserve,57180,0,0,0,0
SP3-10405,deficit,none,0,0,0,0,0
SP3-10406,ok,debt,0,63777,0,0,43421
SP3-10407,deficit,none,0,0,0,0,0
SP3-10408,deficit,none,0,0,0,0,535430
SP3-10409,ok,debt,8054,18795,0,0,0
SP3-10410,ok,goals+,0,0,0,7807,168218
SP3-10411,deficit,none,0,0,0,0,0
SP3-10412,ok,reserve,4178,0,196,0,61267
SP3-10413,deficit,none,0,0,0,0,0
SP3-10414,ok,debt,928,3677,618,0,238445
SP3-10415,ok,goals+,0,0,0,2938,325371
SP3-10416,deficit,none,0,0,0,0,0
SP3-10417,ok,goals+,0,0,16105,45379,3624866
SP3-10418,deficit,none,0,0,0,0,267631
SP3-10419,deficit,none,0,0,0,0,0
SP3-10420,invalid,none,0,0,0,0,0
SP3-10421,ok,goals+,0,0,3007,14120,881723
SP3-10422,ok,debt,0,3076,0,0,36519
SP3-10423,deficit,none,0,0,0,0,0
SP3-10424,ok,debt,0,20454,0,0,31501
SP3-10425,ok,goals+,0,0,3585,0,1910072
SP3-10426,deficit,none,0,0,0,0,30708373
SP3-10427,ok,goals+,0,0,20534,0,420181
SP3-10428,ok,debt,7284,7284,0,0,0
SP3-10429,deficit,none,0,0,0,0,72343
SP3-10430,deficit,none,0,0,0,0,0
SP3-10431,ok,reserve,166459864,166459863,0,0,0
SP3-10432,deficit,none,0,0,0,0,72055
SP3-10433,deficit,none,0,0,0,0,153465
SP3-10434,ok,goals+,0,0,41005,112715,9936591
SP3-10435,deficit,none,0,0,0,0,617645
SP3-10436,ok,goals+,0,0,12509,8705,312052
SP3-10437,ok,goals+,0,0,0,131452,523468
SP3-10438,deficit,none,0,0,0,0,0
SP3-10439,deficit,none,0,0,0,0,495302
SP3-10440,invalid,none,0,0,0,0,0
SP3-10441,ok,debt,0,6913,0,0,219008
SP3-10442,deficit,none,0,0,0,0,217294
SP3-10443,invalid,none,0,0,0,0,0
SP3-10444,ok,debt,0,1510,0,0,5235
SP3-10445,ok,reserve,13618,13617,0,0,0
SP3-10446,deficit,none,0,0,0,0,0
SP3-10447,ok,debt,0,6503,0,0,42005
SP3-10448,ok,debt,0,13347,0,0,534905
SP3-10449,ok,debt,0,625,0,0,1612
SP3-10450,ok,debt,0,14516,0,0,534905
SP3-10451,deficit,none,0,0,0,0,0
SP3-10452,invalid,none,0,0,0,0,0
SP3-10453,ok,debt,0,10780,0,0,246625
SP3-10454,deficit,none,0,0,0,0,285898
SP3-10455,ok,goals+,0,0,1313,13539,231760
SP3-10456,ok,reserve,31506,4195,21004,0,553516
SP3-10457,deficit,none,0,0,0,0,0
SP3-10458,ok,debt,0,6668,0,0,192510
SP3-10459,deficit,none,0,0,0,0,47227
SP3-10460,ok,debt,6606,6606,0,0,46739
SP3-10461,ok,debt,0,1289,0,0,239437
SP3-10462,deficit,none,0,0,0,0,240166
SP3-10463,ok,reserve,6924,0,4616,0,0
SP3-10464,ok,debt,3070,7165,0,0,0
SP3-10465,deficit,none,0,0,0,0,101737
SP3-10466,invalid,none,0,0,0,0,0
SP3-10467,invalid,none,0,0,0,0,0
SP3-10468,deficit,none,0,0,0,0,0
SP3-10469,ok,debt,0,1601,0,0,56986
SP3-10470,invalid,none,0,0,0,0,0
SP3-10471,ok,goals+,115627,0,141590,0,0
SP3-10472,deficit,none,0,0,0,0,0
SP3-10473,ok,debt,2163,2163,0,0,0
SP3-10474,deficit,none,0,0,0,0,0
SP3-10475,deficit,none,0,0,0,0,3900165
SP3-10476,deficit,none,0,0,0,0,0
SP3-10477,ok,reserve,24595,0,0,0,0
SP3-10478,deficit,none,0,0,0,0,0
SP3-10479,invalid,none,0,0,0,0,0
SP3-10480,invalid,none,0,0,0,0,0
SP3-10481,deficit,none,0,0,0,0,4152965
SP3-10482,ok,debt,0,6668,0,0,192510
SP3-10483,ok,debt,0,36429,0,0,84496
SP3-10484,ok,debt,4682,4682,0,0,0
SP3-10485,ok,debt,0,9002,0,0,64857
SP3-10486,ok,goals+,0,0,19100,0,1926316
SP3-10487,invalid,none,0,0,0,0,0
SP3-10488,ok,reserve,12756,0,355,0,0
SP3-10489,ok,debt,0,4742,0,0,142713
SP3-10490,ok,reserve,10767,0,7178,0,0
SP3-10491,ok,reserve,103818,0,23642,0,0
SP3-10492,invalid,none,0,0,0,0,0
SP3-10493,deficit,none,0,0,0,0,0
SP3-10494,deficit,none,0,0,0,0,195795
SP3-10495,ok,reserve,983,0,654,0,0
SP3-10496,deficit,none,0,0,0,0,841996
SP3-10497,deficit,none,0,0,0,0,0
SP3-10498,deficit,none,0,0,0,0,0
SP3-02705,invalid,none,0,0,0,0,0
SP3-10500,ok,debt,0,1811,0,0,37063
SP3-10501,deficit,none,0,0,0,0,0
SP3-10502,invalid,none,0,0,0,0,0
SP3-10503,ok,reserve,7870,0,5246,0,0
SP3-10504,deficit,none,0,0,0,0,0
SP3-10505,ok,debt,0,22973,0,0,182133
SP3-10506,ok,debt,135462445,164216438,25310433,0,0
SP3-10507,ok,goals+,0,0,0,10911,3856330
SP3-10508,ok,goals+,0,0,84173,0,11040611
SP3-10509,ok,reserve,17602,0,0,0,0
SP3-10510,ok,reserve,14756,0,0,0,0
SP3-10511,deficit,none,0,0,0,0,53810
SP3-10512,ok,debt,0,8913,0,0,15007
SP3-10513,deficit,none,0,0,0,0,152184
SP3-10514,deficit,none,0,0,0,0,99576
SP3-10515,ok,reserve,3820,0,2546,0,0
SP3-10516,deficit,none,0,0,0,0,0
SP3-10517,invalid,none,0,0,0,0,0
SP3-10518,invalid,none,0,0,0,0,0
SP3-10519,ok,debt,1840,4294,0,0,0
SP3-10520,ok,reserve,51195,0,19289,0,0
SP3-00320,invalid,none,0,0,0,0,0
SP3-10522,ok,reserve,51902,0,322,0,0
SP3-10523,ok,debt,0,12785,0,0,119881
SP3-10524,ok,debt,0,12782,0,0,32167
SP3-10525,ok,debt,0,561,0,0,30711
SP3-10526,ok,goals+,0,0,1543,40641,1171363
SP3-10527,deficit,none,0,0,0,0,0
SP3-10528,ok,reserve,30878,0,5376,0,0
SP3-10529,ok,goals+,0,0,158898,0,7921319
SP3-10530,ok,debt,0,5596,0,0,65605
SP3-05231,invalid,none,0,0,0,0,0
SP3-10532,ok,reserve,8895,0,2370,0,74769
SP3-10533,ok,reserve,9308,0,5685,0,0
SP3-10534,invalid,none,0,0,0,0,0
SP3-10535,ok,debt,0,875,0,0,431345
SP3-10536,ok,reserve,24760,0,16506,0,0
SP3-10537,deficit,none,0,0,0,0,6398
SP3-10538,ok,debt,0,1203,0,0,3617
SP3-10539,deficit,none,0,0,0,0,956219
SP3-10540,ok,reserve,80596,0,10010,0,0
SP3-10541,ok,reserve,9085,0,2180,0,74769
SP3-10542,deficit,none,0,0,0,0,0
SP3-10543,ok,reserve,15663,0,808,0,0
SP3-10544,invalid,none,0,0,0,0,0
SP3-10545,ok,goals+,0,0,0,32618,0
SP3-10546,deficit,none,0,0,0,0,213366
SP3-10547,deficit,none,0,0,0,0,0
SP3-10548,deficit,none,0,0,0,0,572479
SP3-10549,deficit,none,0,0,0,0,0
SP3-10550,ok,reserve,2958,2957,0,0,0
SP3-10551,deficit,none,0,0,0,0,595209
SP3-10552,ok,debt,0,8162,0,0,181177
SP3-10553,ok,reserve,40621,40620,0,0,0
SP3-10554,deficit,none,0,0,0,0,30624580
SP3-10555,ok,debt,4485,10466,0,0,0
SP3-10556,deficit,none,0,0,0,0,0
SP3-10557,invalid,none,0,0,0,0,0
SP3-10558,deficit,none,0,0,0,0,2425306
SP3-10559,ok,debt,0,1327,0,0,235908
SP3-10560,ok,reserve,16777,0,2439,0,0
SP3-10561,ok,debt,44212,44212,0,0,0
SP3-10562,ok,debt,0,2964,0,0,25990
SP3-10563,ok,reserve,35139,0,23425,0,0
SP3-10564,deficit,none,0,0,0,0,3489565
SP3-10565,ok,reserve,14925,0,9949,0,0
SP3-10566,deficit,none,0,0,0,0,328129
SP3-10567,deficit,none,0,0,0,0,0
SP3-10568,deficit,none,0,0,0,0,0
SP3-10569,deficit,none,0,0,0,0,54437
