id,status,dom,res,debt,goal,inv,lump
SP-09241,ok,goals+,5064,7595,8438,0,0
SP-09242,ok,goals+,0,12202,21693,0,114737
SP-09243,ok,goals+,0,0,53721,0,65685
SP-09244,ok,debt,0,12217,0,0,7822
SP-09245,ok,debt,0,18827,0,0,50949
SP-09246,deficit,none,0,0,0,0,0
SP-09247,ok,reserve,7640,0,5093,0,0
SP-09248,ok,reserve,4932,0,0,0,0
SP-09249,deficit,none,0,0,0,0,0
SP-09250,ok,goals+,0,0,5124,10266,53453
SP-09251,ok,reserve,16362,0,7570,0,0
SP-09252,deficit,none,0,0,0,0,0
SP-09253,ok,goals+,0,0,0,4767,104948
SP-09254,ok,reserve,1832,0,1221,0,0
SP-09255,ok,goals+,0,0,0,20600,12688
SP-09256,ok,reserve,34560,0,0,0,0
SP-09257,ok,reserve,6180,0,0,0,0
SP-09258,deficit,none,0,0,0,0,0
SP-09259,ok,debt,0,13434,0,0,24587
SP-09260,ok,reserve,1054,0,0,0,0
SP-09261,ok,goals+,1,0,0,21489,3141022
SP-09262,deficit,none,0,0,0,0,0
SP-09263,ok,goals+,0,0,14827,0,181165
SP-09264,deficit,none,0,0,0,0,0
SP-09265,ok,reserve,11772,0,0,0,0
SP-09266,deficit,none,0,0,0,0,0
SP-09267,ok,reserve,2718,0,1812,0,0
SP-09268,ok,reserve,28852,2793,7023,0,134480
SP-09269,ok,reserve,6394,0,0,0,0
SP-09270,ok,reserve,13516,0,6360,0,0
SP-09271,ok,debt,0,6611,0,0,20853
SP-09272,ok,reserve,23798,22283,0,0,0
SP-09273,ok,reserve,20963,0,13974,0,0
SP-09274,ok,reserve,15663,0,10441,0,0
SP-09275,ok,debt,6513,9769,0,0,0
SP-09276,ok,reserve,67,0,0,0,0
SP-09277,deficit,none,0,0,0,0,0
SP-09278,ok,reserve,8129,0,5418,0,0
SP-09279,deficit,none,0,0,0,0,0
SP-09280,ok,reserve,8411,0,0,0,0
SP-09281,ok,reserve,7915,0,0,0,0
SP-09282,deficit,none,0,0,0,0,0
SP-09283,ok,reserve,20771,0,2275,0,0
SP-09284,ok,reserve,64522,0,0,0,0
SP-09285,ok,goals+,1,0,75959,0,125835
SP-09286,ok,reserve,23360,1862,2068,0,0
SP-09287,ok,reserve,19838,0,13225,0,0
SP-09288,deficit,none,0,0,0,0,0
SP-09289,ok,goals+,2117,3174,3527,0,0
SP-09290,deficit,none,0,0,0,0,0
SP-09291,deficit,none,0,0,0,0,0
SP-09292,ok,reserve,32414,0,0,0,0
SP-09293,ok,reserve,7158,0,0,0,0
SP-09294,deficit,none,0,0,0,0,0
SP-09295,deficit,none,0,0,0,0,0
SP-09296,deficit,none,0,0,0,0,0
SP-09297,ok,reserve,937,0,0,0,0
SP-09298,ok,reserve,43161,0,0,0,0
SP-09299,ok,reserve,13583,0,3190,0,0
SP-09300,ok,debt,0,11506,0,0,44357
SP-09301,ok,reserve,27029,0,0,0,0
SP-09302,ok,reserve,1176,0,784,0,0
SP-09303,ok,goals+,1,0,0,10019,916082
SP-09304,deficit,none,0,0,0,0,0
SP-09305,ok,reserve,1158,0,771,0,0
SP-09306,ok,reserve,24587,0,16390,0,0
SP-09307,ok,reserve,1242,0,0,0,0
SP-09308,ok,reserve,27765,0,0,0,0
SP-09309,ok,goals+,0,0,12828,0,310913
SP-09310,ok,reserve,22737,0,13710,0,0
SP-09311,ok,debt,0,2352,0,0,5712
SP-09312,deficit,none,0,0,0,0,0
SP-09313,ok,reserve,5466,0,3643,0,0
SP-09314,ok,goals+,1361,2041,2267,0,33288
SP-09315,ok,debt,0,4206,0,0,84024
SP-09316,ok,reserve,1265,0,843,0,0
SP-09317,ok,reserve,25281,0,0,0,0
SP-09318,ok,goals+,0,0,10,37,0
SP-09319,ok,reserve,14915,0,9943,0,0
SP-09320,ok,reserve,28837,0,13882,0,0
SP-09321,ok,debt,0,277594374,0,0,199647946
SP-09322,deficit,none,0,0,0,0,0
SP-09323,ok,reserve,21139,0,0,0,0
SP-09324,deficit,none,0,0,0,0,0
SP-09325,ok,reserve,31235,0,17184,0,0
SP-09326,ok,reserve,4017,0,0,0,0
SP-09327,ok,goals+,18087,0,45001,0,0
SP-09328,ok,reserve,5419,0,0,0,0
SP-09329,ok,reserve,17444,0,11628,0,0
SP-09330,deficit,none,0,0,0,0,0
SP-09331,ok,reserve,30796,0,0,0,0
SP-09332,ok,reserve,25693,0,0,0,0
SP-09333,deficit,none,0,0,0,0,0
SP-09334,deficit,none,0,0,0,0,0
SP-09335,ok,reserve,64433,0,0,0,0
SP-09336,deficit,none,0,0,0,0,0
SP-09337,ok,reserve,12809,0,2913,0,0
SP-09338,ok,reserve,17004,0,10,0,0
SP-09339,deficit,none,0,0,0,0,0
SP-09340,ok,goals+,3604,5406,6006,0,0
SP-09341,ok,reserve,25932,0,0,0,0
SP-09342,ok,debt,0,10409,0,0,30766
SP-09343,ok,reserve,23958,0,0,0,0
SP-09344,ok,goals+,0,0,11755,15266,34036
SP-09345,ok,goals+,0,0,0,11944,2443092
SP-09346,ok,reserve,29754,0,12462,0,0
SP-09347,ok,debt,0,14076,0,9385,65534
SP-09348,deficit,none,0,0,0,0,0
SP-09349,ok,reserve,51063,0,0,0,0
SP-09350,ok,reserve,15356,0,10164,0,0
SP-09351,ok,reserve,3804,0,0,0,0
SP-09352,ok,reserve,7561,0,0,0,0
SP-09353,ok,reserve,16843,0,0,0,0
SP-09354,ok,reserve,4723,0,1576,0,0
SP-09355,ok,reserve,3281,384,426,0,0
SP-09356,ok,goals+,0,0,0,58698,45293
SP-09357,deficit,none,0,0,0,0,0
SP-09358,ok,reserve,9804,0,0,0,0
SP-09359,ok,debt,0,51881,0,0,178906
SP-09360,ok,reserve,53,0,34,0,0
SP-09361,ok,reserve,16287,0,0,0,0
SP-09362,ok,goals+,0,0,0,12803,136819
SP-09363,ok,reserve,12291134,0,8194088,0,0
SP-09364,ok,debt,0,11309,0,0,60490
SP-09365,ok,debt,0,11289,0,0,28364
SP-09366,deficit,none,0,0,0,0,0
SP-09367,ok,reserve,48638,0,0,0,0
SP-09368,ok,debt,20870,31303,645,0,0
SP-09369,ok,goals+,1,0,52773,0,16545
SP-09370,deficit,none,0,0,0,0,0
SP-09371,ok,reserve,8004,0,5336,0,0
SP-09372,deficit,none,0,0,0,0,0
SP-09373,ok,goals+,11483,17224,19138,0,0
SP-09374,ok,reserve,4933,2656,0,0,0
SP-09375,deficit,none,0,0,0,0,0
SP-09376,ok,reserve,25883,0,3118,0,0
SP-09377,ok,debt,0,11398,0,0,106209
SP-09378,deficit,none,0,0,0,0,0
SP-09379,ok,reserve,29601,0,0,0,0
SP-09380,ok,debt,9794,14691,0,0,0
SP-09381,ok,reserve,11944,0,0,0,0
SP-09382,ok,reserve,10905,0,0,0,0
SP-09383,ok,goals+,10161,0,27689,5131,0
SP-09384,deficit,none,0,0,0,0,0
SP-09385,ok,reserve,2232,0,0,0,0
SP-09386,ok,reserve,2386,0,0,0,0
SP-09387,ok,goals+,0,446,794,0,749556
SP-09388,deficit,none,0,0,0,0,0
SP-09389,deficit,none,0,0,0,0,0
SP-09390,ok,debt,0,21639,0,0,11705
SP-09391,ok,reserve,17895,0,0,0,0
SP-09392,ok,debt,0,11112,0,0,240063
SP-09393,ok,debt,0,9828,0,0,77609
SP-09394,ok,reserve,6465,0,4310,0,0
SP-09395,ok,debt,0,16149,0,0,80187
SP-09396,ok,reserve,37868,0,0,0,0
SP-09397,ok,reserve,13454,0,275,0,0
SP-09398,deficit,none,0,0,0,0,0
SP-09399,ok,reserve,7159,0,0,0,0
SP-09400,ok,goals+,0,0,34599,0,118082
SP-09401,ok,debt,571,855,0,0,0
SP-09402,ok,goals+,0,0,18,74,0
SP-09403,ok,debt,0,17210,0,0,126475
SP-09404,ok,reserve,21019,0,0,0,0
SP-09405,ok,goals+,0,0,787677832,0,3690977550
SP-09406,ok,reserve,14896,0,9930,0,0
SP-09407,ok,reserve,22155,0,14769,0,0
SP-09408,deficit,none,0,0,0,0,0
SP-09409,ok,goals+,1534,2300,2556,0,0
SP-09410,ok,debt,0,20252,0,0,92624
SP-09411,ok,debt,12447,102716,8296,0,135807
SP-09412,deficit,none,0,0,0,0,0
SP-09413,ok,reserve,1667,0,0,0,0
SP-09414,deficit,none,0,0,0,0,0
SP-09415,ok,goals+,0,0,31291,0,0
SP-09416,ok,reserve,11436,0,7623,0,0
SP-09417,deficit,none,0,0,0,0,0
SP-09418,ok,reserve,46789,23594,26216,0,0
SP-09419,ok,reserve,22166,0,0,0,0
SP-09420,ok,reserve,20183,0,0,0,0
SP-09421,ok,goals+,0,0,14520,28028,134603
SP-09422,ok,goals+,0,0,9582,31715,0
SP-09423,ok,debt,0,22096,0,0,76735
SP-09424,deficit,none,0,0,0,0,0
SP-09425,ok,reserve,21334,0,0,0,0
SP-09426,ok,reserve,4330,0,0,0,0
SP-09427,ok,reserve,1516,0,0,0,0
SP-09428,ok,reserve,3299,0,2199,0,0
SP-09429,ok,goals+,1,0,0,5602,5039557
SP-09430,ok,reserve,8963,0,0,0,0
SP-09431,deficit,none,0,0,0,0,0
SP-09432,deficit,none,0,0,0,0,0
SP-09433,ok,debt,0,15777,0,0,71050
SP-09434,ok,reserve,29515,0,19676,0,0
SP-09435,ok,reserve,7187,0,0,0,0
SP-09436,ok,reserve,4451,0,0,0,0
SP-09437,ok,goals+,0,0,11040,0,197633
SP-09438,deficit,none,0,0,0,0,0
SP-09439,ok,debt,0,22554,0,0,40982
SP-09440,deficit,none,0,0,0,0,0
SP-09441,ok,reserve,41242,0,3463,0,0
SP-09442,ok,reserve,29699,0,0,0,0
SP-09443,ok,reserve,10380,0,6919,0,0
SP-09444,ok,goals+,0,0,46,19,0
SP-09445,ok,reserve,28215,9841,0,0,0
SP-09446,ok,reserve,7707,0,5138,0,0
SP-09447,deficit,none,0,0,0,0,0
SP-09448,ok,reserve,10010,0,6145,0,0
SP-09449,ok,debt,1386,2078,722,0,0
SP-09450,deficit,none,0,0,0,0,0
SP-09451,ok,goals+,3456,5184,5760,0,0
SP-09452,ok,goals+,1501,2251,2501,0,28350
SP-09453,ok,debt,12910,20873,0,0,21294
SP-09454,ok,reserve,9641,0,0,0,0
SP-09455,ok,debt,0,10364,0,0,351887
SP-09456,deficit,none,0,0,0,0,0
SP-09457,ok,debt,0,44858,0,0,43209
SP-09458,ok,goals+,6211,6096,6773,0,0
SP-09459,ok,reserve,365,0,242,0,0
SP-09460,deficit,none,0,0,0,0,0
SP-09461,ok,reserve,4387,0,0,0,0
SP-09462,deficit,none,0,0,0,0,0
SP-09463,ok,reserve,8613,0,0,0,0
SP-09464,ok,reserve,13967,0,7984,0,0
SP-09465,ok,debt,151,12777,0,0,0
SP-09466,ok,reserve,18583,0,0,0,0
SP-09467,ok,reserve,2100,0,0,0,0
SP-09468,ok,reserve,46368,0,0,0,0
SP-09469,ok,reserve,21066,0,14044,0,0
SP-09470,ok,reserve,8644,0,0,0,0
SP-09471,ok,goals+,0,0,24914,0,1503890
SP-09472,ok,goals+,0,0,4609,49395,29090
SP-09473,ok,reserve,23186,0,0,0,0
SP-09474,ok,reserve,5545,0,3696,0,0
SP-09475,ok,reserve,38031,0,0,0,0
SP-09476,ok,debt,0,578,0,0,29409
SP-09477,ok,debt,1387,2080,0,0,0
SP-09478,ok,reserve,22061,0,14706,0,0
SP-09479,ok,reserve,52959,0,0,0,0
SP-09480,ok,reserve,2944,0,1962,0,0
SP-09481,ok,reserve,22327,0,0,0,0
SP-09482,ok,reserve,23235,0,0,0,0
SP-09483,ok,goals+,2692,4037,4486,0,0
SP-09484,ok,debt,0,22067,0,0,274404
SP-09485,ok,reserve,28297,0,0,0,0
SP-09486,ok,goals+,0,0,81,1,0
SP-09487,ok,debt,0,1515,0,0,75640
SP-09488,ok,reserve,27174,0,18116,0,0
SP-09489,ok,reserve,138156972,0,0,0,0
SP-09490,ok,reserve,418,0,0,0,0
SP-09491,ok,reserve,25444,2914,0,0,0
SP-09492,deficit,none,0,0,0,0,0
SP-09493,ok,goals+,8995,13492,14991,0,0
SP-09494,ok,debt,1,648,0,0,84267
SP-09495,ok,goals+,0,0,49892,1173,25725
SP-09496,ok,reserve,8049,0,5366,0,0
SP-09497,ok,debt,12982,22566,0,0,0
SP-09498,deficit,none,0,0,0,0,0
SP-09499,ok,reserve,15846,0,0,0,0
SP-09500,ok,reserve,50373,0,9970,0,0
SP-09501,ok,reserve,4180,0,0,0,0
SP-09502,ok,reserve,61186,0,13331,0,0
SP-09503,ok,goals+,0,0,23677,0,105163
SP-09504,deficit,none,0,0,0,0,0
SP-09505,ok,goals+,0,0,10966,0,87072
SP-09506,ok,debt,0,7924,0,0,11279
SP-09507,ok,reserve,7797,0,0,0,0
SP-09508,ok,goals+,7408,11110,12344,0,0
SP-09509,ok,reserve,865,0,0,0,0
SP-09510,ok,debt,0,3553,0,2369,20020
SP-09511,ok,reserve,10085,0,6723,0,0
SP-09512,ok,debt,0,30735,0,0,801
SP-09513,deficit,none,0,0,0,0,0
SP-09514,ok,goals+,0,0,0,63600,86195
SP-09515,ok,reserve,5364,0,0,0,0
SP-09516,ok,reserve,39965,0,16168,0,0
SP-09517,deficit,none,0,0,0,0,0
SP-09518,ok,goals+,0,0,0,34803,38503
SP-09519,ok,goals+,0,0,20212,1410,980298
SP-09520,deficit,none,0,0,0,0,0
SP-09521,ok,goals+,276,414,460,0,0
SP-09522,ok,reserve,16133,0,0,0,0
SP-09523,ok,reserve,634,0,0,0,0
SP-09524,ok,reserve,4206,0,0,0,0
SP-09525,ok,reserve,8903,0,0,0,0
SP-09526,ok,reserve,12866,0,8577,0,0
SP-09527,ok,goals+,4826,7239,8043,0,63703
SP-09528,ok,reserve,19,0,12,0,0
SP-09529,ok,reserve,10292,0,0,0,0
SP-09530,ok,debt,4439,12592,1244,2713,0
SP-09531,ok,goals+,0,0,114835727,0,446047613
SP-09532,ok,debt,0,39582,0,0,143426
SP-09533,deficit,none,0,0,0,0,0
SP-09534,deficit,none,0,0,0,0,0
SP-09535,ok,goals+,1,0,21551,0,332432
SP-09536,ok,reserve,18200,0,0,0,0
SP-09537,ok,goals+,0,0,3970,83445,33191
SP-09538,deficit,none,0,0,0,0,0
SP-09539,deficit,none,0,0,0,0,0
SP-09540,deficit,none,0,0,0,0,0
SP-09541,ok,reserve,14025,0,9350,0,0
SP-09542,deficit,none,0,0,0,0,0
SP-09543,deficit,none,0,0,0,0,0
SP-09544,ok,goals+,0,0,28318,27504,206435
SP-09545,ok,reserve,14561,0,0,0,0
SP-09546,deficit,none,0,0,0,0,0
SP-09547,ok,reserve,6012,0,0,0,0
SP-09548,ok,reserve,26195,0,11148,0,0
SP-09549,ok,reserve,14923,0,0,0,0
SP-09550,ok,debt,17390,26084,0,0,21212
SP-09551,ok,reserve,9240,0,0,0,0
SP-09552,ok,reserve,6993,0,0,0,0
SP-09553,ok,reserve,18569,0,0,0,0
SP-09554,ok,reserve,18523,0,0,0,0
SP-09555,ok,goals+,1,0,13926,0,821239
SP-09556,ok,reserve,47224,0,0,0,0
SP-09557,ok,reserve,57842,0,0,0,0
SP-09558,ok,debt,0,62135,0,0,7551
SP-09559,ok,goals+,0,0,54038,0,20525
SP-09560,ok,reserve,3105,0,2069,0,0
SP-09561,ok,reserve,3020,0,0,0,0
SP-09562,ok,reserve,8323,0,0,0,0
SP-09563,ok,reserve,421,0,0,0,0
SP-09564,deficit,none,0,0,0,0,0
SP-09565,ok,reserve,6783,0,0,0,0
SP-09566,ok,reserve,73524,0,0,0,0
SP-09567,ok,goals+,4178,6266,6962,0,0
SP-09568,deficit,none,0,0,0,0,0
SP-09569,ok,debt,0,16673,0,0,61692
SP-09570,ok,reserve,50,0,33,0,0
SP-09571,ok,debt,0,33399,0,0,64855
SP-09572,ok,goals+,0,0,13611,0,20190
SP-09573,ok,reserve,117631284,0,0,0,0
SP-09574,deficit,none,0,0,0,0,0
SP-09575,ok,reserve,20000,0,0,0,0
SP-09576,deficit,none,0,0,0,0,0
SP-09577,ok,goals+,14302,0,15800,0,0
SP-09578,ok,reserve,49645,0,0,0,0
SP-09579,ok,goals+,0,0,0,28275,0
SP-09580,ok,reserve,16188,0,0,0,0
SP-09581,ok,reserve,88570,0,9170,0,0
SP-09582,deficit,none,0,0,0,0,0
SP-09583,ok,reserve,23869,0,0,0,0
SP-09584,ok,reserve,10777,0,0,0,0
SP-09585,deficit,none,0,0,0,0,351643
SP-09586,ok,reserve,7915,0,0,0,0
SP-09587,ok,reserve,5328,0,3552,0,0
SP-09588,deficit,none,0,0,0,0,0
SP-09589,ok,debt,0,12856,0,0,22569
SP-09590,ok,reserve,38735,0,0,0,0
SP-09591,ok,reserve,10687,0,0,0,0
SP-09592,ok,debt,0,2472,0,0,15403
SP-09593,ok,reserve,47066,0,12080,0,0
SP-09594,ok,reserve,4465,0,0,0,0
SP-09595,ok,reserve,3680,0,2452,0,0
SP-09596,ok,reserve,8844,0,0,0,0
SP-09597,ok,goals+,1,0,0,9656,472835
SP-09598,ok,goals+,0,0,0,6995,371375
SP-09599,ok,goals+,0,0,0,18411,81573
SP-09600,ok,reserve,15196,0,0,0,0
SP-09601,ok,debt,0,30262,0,0,67342
SP-09602,ok,reserve,21025,0,0,0,0
SP-09603,ok,reserve,6353,3224,0,0,0
SP-09604,ok,reserve,13619,0,0,0,0
SP-09605,ok,reserve,17673,0,0,0,0
SP-09606,ok,reserve,561,0,0,0,0
SP-09607,ok,debt,0,9411,0,0,138937
SP-09608,ok,reserve,12914,0,2003,0,0
SP-09609,ok,reserve,18981,0,7253,0,0
SP-09610,ok,reserve,3694,0,0,0,0
SP-09611,ok,debt,0,5095,0,0,6592
SP-09612,ok,reserve,47,0,21,0,0
SP-09613,ok,reserve,6893,3866,4295,0,0
SP-09614,ok,reserve,19134,0,0,0,0
SP-09615,ok,reserve,796933532,0,142779886,0,0
SP-09616,ok,reserve,26327,0,12662,0,0
SP-09617,ok,reserve,3867,0,2577,0,0
SP-09618,deficit,none,0,0,0,0,0
SP-09619,ok,reserve,19863,0,0,0,0
SP-09620,ok,reserve,2988,0,0,0,0
SP-09621,ok,goals+,12372,18557,20618,0,0
SP-09622,ok,reserve,12189,0,4689,0,0
SP-09623,ok,goals+,3030,4545,5049,0,0
SP-09624,deficit,none,0,0,0,0,0
SP-09625,ok,reserve,6086,0,0,0,0
SP-09626,ok,goals+,0,0,21885,16213,119508
SP-09627,deficit,none,0,0,0,0,0
SP-09628,ok,reserve,12612,0,0,0,0
SP-09629,ok,debt,0,12931,0,0,31171
SP-09630,deficit,none,0,0,0,0,0
SP-09631,ok,reserve,4245,0,0,0,271930
SP-09632,ok,debt,0,27171,0,0,63039
SP-09633,deficit,none,0,0,0,0,0
SP-09634,ok,reserve,14518,0,0,0,0
SP-09635,ok,reserve,30071,0,0,0,0
SP-09636,deficit,none,0,0,0,0,0
SP-09637,ok,reserve,5427,0,3617,0,0
SP-09638,ok,reserve,1308,0,0,0,0
SP-09639,ok,goals+,0,0,0,20008,526558
SP-09640,ok,debt,0,58,0,0,16566
SP-09641,ok,goals+,395,591,656,0,0
SP-09642,ok,reserve,2163,0,0,0,0
SP-09643,ok,reserve,1311,0,873,0,0
SP-09644,ok,reserve,466,0,0,0,0
SP-09645,ok,reserve,6799,0,0,0,0
SP-09646,ok,reserve,17932,0,0,0,0
SP-09647,ok,goals+,0,0,19673,0,10392
SP-09648,deficit,none,0,0,0,0,0
SP-09649,ok,reserve,19264,0,7219,0,0
SP-09650,ok,reserve,38636,0,5719,0,0
SP-09651,ok,goals+,6366,0,20920,0,0
SP-09652,ok,reserve,19730,0,0,0,0
SP-09653,ok,reserve,16270,0,4511,0,0
SP-09654,ok,reserve,245,0,17,0,0
SP-09655,ok,reserve,13764,0,9175,0,0
SP-09656,ok,reserve,2402,0,0,0,0
SP-09657,ok,reserve,568137713,0,0,0,0
SP-09658,deficit,none,0,0,0,0,0
SP-09659,deficit,none,0,0,0,0,0
SP-09660,deficit,none,0,0,0,0,0
SP-09661,ok,reserve,10652,0,7100,0,0
SP-09662,ok,reserve,13272,0,0,0,0
SP-09663,ok,goals+,0,0,7132,121977,74975
SP-09664,ok,reserve,11601,0,0,0,0
SP-09665,ok,reserve,3586,0,2390,0,0
SP-09666,deficit,none,0,0,0,0,0
SP-09667,ok,debt,0,32193,0,0,191
SP-09668,ok,goals+,0,0,4337,42171,66774
SP-09669,ok,debt,8528,12790,0,0,0
SP-09670,deficit,none,0,0,0,0,0
SP-09671,ok,reserve,1247,0,830,0,0
SP-09672,ok,reserve,16719,0,11146,0,0
SP-09673,ok,reserve,26364,0,0,0,0
SP-09674,ok,reserve,5082,0,0,0,0
SP-09675,ok,reserve,13245,0,0,0,0
SP-09676,ok,debt,4512,6768,1972,0,0
SP-09677,ok,reserve,22725,14622,16246,0,0
SP-09678,ok,reserve,16598,0,0,0,0
SP-09679,ok,reserve,10959,0,7306,0,0
SP-09680,ok,debt,0,49700,0,0,56532
SP-09681,ok,goals+,0,0,0,29398,3085766
SP-09682,ok,goals+,2730,4094,4548,0,0
SP-09683,deficit,none,0,0,0,0,0
SP-09684,ok,reserve,2957,0,1970,0,0
SP-09685,ok,debt,0,18137,0,0,9714
SP-09686,ok,goals+,0,0,6928,704,59236
SP-09687,ok,reserve,5255,0,0,0,0
SP-09688,ok,reserve,4970,0,0,0,0
SP-09689,deficit,none,0,0,0,0,0
SP-09690,deficit,none,0,0,0,0,0
SP-09691,ok,reserve,18761,0,12506,0,0
SP-09692,ok,goals+,0,0,21945,0,32536
SP-09693,ok,reserve,4942,1533,1703,0,0
SP-09694,ok,reserve,6921,0,3076,0,0
SP-09695,ok,reserve,20794,0,0,0,0
SP-09696,deficit,none,0,0,0,0,0
SP-09697,ok,reserve,12620,0,8413,0,0
SP-09698,deficit,none,0,0,0,0,0
SP-09699,ok,reserve,733505377,0,0,0,0
SP-09700,ok,reserve,12582,0,0,0,0
SP-09701,ok,goals+,0,0,8235,1552,192806
SP-09702,deficit,none,0,0,0,0,0
SP-09703,ok,debt,0,25530,0,0,542759
SP-09704,ok,debt,0,12572,0,0,63330
SP-09705,ok,debt,0,28453,0,0,68877
SP-09706,ok,debt,3178,6241,0,0,0
SP-09707,ok,reserve,21105,0,0,0,0
SP-09708,deficit,none,0,0,0,0,0
SP-09709,ok,reserve,4566,0,0,0,0
SP-09710,ok,reserve,7253,0,4834,0,0
SP-09711,deficit,none,0,0,0,0,0
SP-09712,ok,reserve,6680,0,4452,0,0
SP-09713,deficit,none,0,0,0,0,0
SP-09714,ok,reserve,22653,0,0,0,0
SP-09715,ok,reserve,11560,0,2418,0,0
SP-09716,deficit,none,0,0,0,0,0
SP-09717,ok,reserve,1990,0,0,0,0
SP-09718,ok,goals+,4138,6206,6895,0,0
SP-09719,ok,goals+,3705,0,0,48591,0
SP-09720,ok,reserve,16219,0,0,0,0
SP-09721,ok,reserve,41486,0,0,0,0
SP-09722,ok,reserve,9064,0,0,0,0
SP-09723,ok,goals+,1,0,0,6840,669710
SP-09724,ok,reserve,17842,0,7340,0,0
SP-09725,ok,goals+,5784,0,0,40886,0
SP-09726,ok,reserve,26508,0,9932,0,0
SP-09727,ok,goals+,82,121,134,0,0
SP-09728,ok,goals+,0,0,1815,0,11764
SP-09729,ok,debt,0,751,0,0,47668
SP-09730,ok,goals+,0,0,0,48408,144437
SP-09731,ok,reserve,35320,0,0,0,0
SP-09732,ok,reserve,426,0,283,0,0
SP-09733,ok,goals+,5624,8435,9372,0,0
SP-09734,ok,reserve,1194,0,0,0,0
SP-09735,ok,reserve,17543,0,0,0,0
SP-09736,ok,debt,0,24426,0,0,10171
SP-09737,ok,reserve,20252,0,0,0,0
SP-09738,ok,reserve,84,0,56,0,0
SP-09739,ok,goals+,12236,0,10169,20890,0
SP-09740,ok,debt,0,2956,0,0,289529
SP-09741,ok,reserve,280545848,0,0,0,0
SP-09742,ok,goals+,0,0,10365,2493,0
SP-09743,ok,reserve,642,0,0,0,0
SP-09744,deficit,none,0,0,0,0,0
SP-09745,ok,reserve,687,0,457,0,0
SP-09746,ok,reserve,3230,0,0,0,0
SP-09747,ok,debt,0,58229,0,0,8304
SP-09748,ok,reserve,5230,0,275,0,0
SP-09749,ok,goals+,0,0,9405,16919,307494
SP-09750,deficit,none,0,0,0,0,0
SP-09751,ok,reserve,4665,0,3109,0,0
SP-09752,ok,reserve,8933,0,5955,0,0
SP-09753,deficit,none,0,0,0,0,0
SP-09754,ok,reserve,6128,0,0,0,0
SP-09755,ok,reserve,6432,0,0,0,0
SP-09756,ok,reserve,47922,0,25277,0,0
SP-09757,ok,debt,0,4442,0,0,46357
SP-09758,ok,debt,28147,30401,0,0,0
SP-09759,ok,debt,711,1065,0,0,0
SP-09760,ok,reserve,27671,0,0,0,0
SP-09761,ok,reserve,199,0,0,0,0
SP-09762,ok,reserve,6592,5193,0,0,0
SP-09763,deficit,none,0,0,0,0,0
SP-09764,ok,reserve,10243,0,0,0,0
SP-09765,ok,goals+,0,0,0,26534,4388105
SP-09766,deficit,none,0,0,0,0,0
SP-09767,ok,reserve,16530,0,0,0,0
SP-09768,ok,reserve,2276,0,1516,0,0
SP-09769,ok,reserve,4379,0,2918,0,0
SP-09770,deficit,none,0,0,0,0,228718
SP-09771,ok,reserve,39437,0,0,0,0
SP-09772,ok,reserve,5830,0,0,0,0
SP-09773,ok,reserve,7022,0,0,0,0
SP-09774,deficit,none,0,0,0,0,0
SP-09775,deficit,none,0,0,0,0,0
SP-09776,ok,reserve,26504,0,1048,0,0
SP-09777,ok,reserve,26381,0,0,0,0
SP-09778,ok,reserve,22205,0,2776,0,0
SP-09779,ok,debt,13442,20161,0,0,0
SP-09780,ok,goals+,0,0,13,0,0
SP-09781,ok,reserve,11203,0,1999,0,0
SP-09782,ok,reserve,13337,0,8890,0,0
SP-09783,ok,reserve,107452542,0,0,0,0
SP-09784,ok,reserve,35515,0,4751,0,0
SP-09785,ok,reserve,6812,0,0,0,0
SP-09786,deficit,none,0,0,0,0,0
SP-09787,ok,goals+,0,0,30539,13084,33097
SP-09788,ok,reserve,9145,0,0,0,0
SP-09789,ok,debt,0,96203,0,0,42197
SP-09790,ok,reserve,16243,0,6036,0,0
SP-09791,ok,reserve,19334,0,0,0,0
SP-09792,deficit,none,0,0,0,0,0
SP-09793,deficit,none,0,0,0,0,0
SP-09794,ok,reserve,8349,4881,0,0,0
SP-09795,deficit,none,0,0,0,0,0
SP-09796,ok,reserve,18499,0,0,0,0
SP-09797,ok,reserve,40458,0,0,0,0
SP-09798,ok,reserve,11554,0,5300,0,0
SP-09799,ok,reserve,32954,2736,0,0,0
SP-09800,ok,reserve,8147,0,5430,0,0
SP-09801,ok,reserve,38076,0,0,0,0
SP-09802,ok,reserve,13076,0,0,0,0
SP-09803,ok,reserve,17132,0,0,0,0
SP-09804,ok,reserve,20251,0,0,0,0
SP-09805,ok,goals+,0,0,3899,10545,159087
SP-09806,ok,goals+,4038,5313,5903,0,0
SP-09807,ok,goals+,0,0,3646,25316,994354
SP-09808,ok,reserve,26629,0,601,0,0
SP-09809,ok,reserve,24102,0,6016,0,0
SP-09810,ok,reserve,49847,0,0,0,0
SP-09811,ok,reserve,28489,0,0,0,0
SP-09812,deficit,none,0,0,0,0,0
SP-09813,ok,reserve,918,0,611,0,0
SP-09814,ok,reserve,23187,0,11296,0,0
SP-09815,ok,reserve,15108,0,4898,0,0
SP-09816,ok,reserve,6574,0,0,0,0
SP-09817,ok,debt,0,16908,0,0,35288
SP-09818,ok,goals+,5222,7831,8702,0,0
SP-09819,deficit,none,0,0,0,0,0
SP-09820,ok,debt,0,24553,0,0,94755
SP-09821,ok,goals+,4581,6870,7634,0,0
